cnpj,plataforma,nome_fundo,classe_anbima,fonte,atualizado
37347946000139,Itau,ITAÚ HUNTER TOTAL RETURN MULTIMERCADO FIF CIC RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
40671706000108,Itau,ITAÚ OPTIMUS EXTREME MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
62880738000148,Itau,ITAÚ OPTIMUS LONG SHORT PLUS FIF DA CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
40671799000162,Itau,ITAÚ OPTIMUS TITAN MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
27591107000108,Itau,ITAÚ SELEÇÃO MULTIFUNDOS DISCOVERY MULTIMERCADO FIF DA CIC RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
28280864000123,Itau,ITAÚ SELEÇÃO MULTIFUNDOS GLOBAL ALPHA MULTIMERCADO IE FIF CIC RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
42337008000198,Itau,ITAÚ SELEÇÃO MULTIFUNDOS MULTIMERCADO CRÉDITO PRIVADO FIF CIC RESP LIMITADA,Multimercado,CVM*,03/06/2026
63758732000165,Itau,ITAÚ PARAGON SELEÇÃO FIF DA CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
41287719000132,Itau,DAHLIA GLOBAL ALLOCATION MULTIMERCADO SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,Multimercado,CVM,03/06/2026
59779613000111,Itau,SANTA FÉ AQUARIUS SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT,Multimercado,CVM,03/06/2026
63458367000173,Itau,VINLAND LONG SHORT SELEÇÃO FIF DA CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
27580533000146,Itau,BAHIA AM MARAÚ SELEÇÃO FIF DA CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
32921848000140,Itau,BAHIA AM SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
07900255000150,Itau,ICATU VANGUARDA CRÉDITO PRIVADO FIF - CLASSE DE INVESTIMENTO RENDA FIXA LP -RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
37555151000116,Itau,KADIMA SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
07187591000105,Itau,MAPFRE INVERSION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
63310241000157,Itau,GENOA CAPITAL SAGRES SELEÇÃO FIF CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
17025970000144,Itau,FUNDO DE INVESTIMENTO IMOBILIÁRIO FII NOVO HORIZONTE - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
09620860000100,Itau,ANGÁ PORTFÓLIO FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
44574244000153,Itau,ARMOR SWORD MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercado,CVM*,03/06/2026
23272391000107,Itau,CAPITÂNIA RADAR 90 FIF MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
03119883000141,Itau,JGP HEDGE FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
31820924000168,Itau,JGP STRATEGY SELEÇÃO MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Multimercado,CVM,03/06/2026
11403956000150,Itau,OCCAM EQUITY HEDGE FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
35822770000102,Itau,OCCAM RETORNO ABSOLUTO SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
43164438000118,Itau,POLO CRÉDITO ESTRUTURADO 90 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Renda Fixa Ativa,CVM,03/06/2026
39959828000107,Itau,PRINCIPAL CLARITAS LIQUIDEZ ADVISORY FIF EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,Multimercado,CVM*,03/06/2026
05109839000186,Itau,PRINCIPAL CLARITAS LONG SHORT FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI MULTIMERCADO,Multimercado,CVM*,03/06/2026
51752331000119,Itau,QUANTITAS MALLORCA SELEÇAO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
36249245000102,Itau,VINLAND MACRO SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
52285204000110,Itau,ALPHAKEY LONG SHORT MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercado,CVM*,03/06/2026
06041290000106,Itau,ARX EXTRA FIC DE FIF MULTIMERCADO - RESP LTDA,Multimercado,CVM,03/06/2026
17414721000140,Itau,ARX MACRO FIC DE FIF MULTIMERCADO - RESP LTDA,Multimercado,CVM,03/06/2026
31008653000140,Itau,AZ QUEST TOTAL RETURN SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
34774288000173,Itau,DAHLIA TOTAL RETURN SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
48094425000133,Itau,IBIUNA CREDIT SELEÇÃO FIF CIC MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
49618243000187,Itau,IBIUNA LONG BIASED SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
53643941000100,Itau,JUBARTE MIGRATION II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,Multimercado,CVM,03/06/2026
48133182000103,Itau,KADIMA HIGH VOL SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
26386658000177,Itau,KAPITALO KAPPA SELEÇÃO FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
11616374000152,Itau,KINITRO EAGLE FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
52273393000100,Itau,LEGACY CAPITAL CREDIT SELEÇÃO FIF CIC MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
42754313000185,Itau,NEO PROVECTUS I SELEÇÃO FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
38948845000186,Itau,PATRIA LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercado,CVM*,03/06/2026
07013315000112,Itau,POLO NORTE I LONG SHORT FIC DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
31392821000144,Itau,PRINCIPAL CLARITAS QUANT MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercado,CVM*,03/06/2026
44157044000103,Itau,STUDIO LONG BIAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
42699005000102,Itau,TENAX TOTAL RETURN SELEÇÃO FIF DA CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
25306783000167,Itau,TRUXT MACRO SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
41734805000146,Itau,VINLAND MACRO PLUS MULTIMERCADO SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Multimercado,CVM,03/06/2026
35726300000137,Itau,BRAVE 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Renda Fixa Ativa,CVM*,03/06/2026
23729525000168,Itau,VALORA GUARDIAN II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
17313316000136,Itau,VALORA HORIZON HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Renda Fixa Ativa,CVM,03/06/2026
54851094000131,Itau,VERDE AM IPÊ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
21983042000160,Itau,ABSOLUTE ALPHA GLOBAL FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
28280961000116,Itau,ABSOLUTE HEDGE SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
58341387000120,Itau,BB ESPELHO MULTIMERCADO GALAPAGOS EVOLUTION CRÉDITO PRIVADO FIC FIF RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
22428762000126,Itau,IBIUNA HEDGE SELEÇÃO MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Multimercado,CVM,03/06/2026
18990334000115,Itau,JGP CORPORATE PLUS MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LTDA,Renda Fixa Ativa,CVM*,03/06/2026
00947958000194,Itau,OPPORTUNITY MARKET FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
23601467000192,Itau,POLO TOTAL CREDIT FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
37348103000157,Itau,A1 HEDGE SELEÇÃO FIF CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
31024343000110,Itau,ABSOLUTE VERTEX SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO,Multimercado,CVM*,03/06/2026
25382586000127,Itau,ADAM MACRO SELEÇÃO MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Multimercado,CVM,03/06/2026
27706810000114,Itau,ARMOR PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
25682163000122,Itau,GÁVEA MACRO SELEÇÃO MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
37348037000115,Itau,GENOA CAPITAL RADAR SELEÇÃO FIF DA CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
28629342000194,Itau,GHT4 VECTOR MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercado,CVM*,03/06/2026
42282089000176,Itau,IBIUNA HEDGE STR MULTIMERCADO SELEÇÃO FIF CIC RESP LIMITADA,Multimercado,CVM,03/06/2026
28077900000156,Itau,IBIUNA LONG SHORT STLS SELEÇÃO MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Multimercado,CVM,03/06/2026
30351337000104,Itau,LEGACY CAPITAL SELECTION FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI MULTIMERCADO,Multimercado,CVM*,03/06/2026
54953009000146,Itau,LEGACY CAPITAL V10 SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA,Multimercado,CVM,03/06/2026
28851732000104,Itau,NEO MULTI ESTRATÉGIA 30 SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM*,03/06/2026
17102710000125,Itau,OCCAM LONG & SHORT PLUS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
37348061000154,Itau,OCEANA LONG BIASED SELEÇÃO FUNDO DE INVESTIMENTO FIF CIC MULT RESP LIMITADA,Multimercado,CVM*,03/06/2026
05448587000110,Itau,OPPORTUNITY TOTAL FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
41342624000174,Itau,VISTA HEDGE MULTIMERCADO SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
59150192000165,Itau,VISTA MACRO ABSOLUTO SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
60851421000158,Itau,ARTESANAL CP 90 ION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
23999611000190,Itau,XP CORPORATE PLUS FIC DE FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
28075078000194,Itau,ADAM MACRO STRATEGY SELEÇÃO MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Multimercado,CVM,03/06/2026
48068979000166,Itau,KAPITALO ZETA MERÍDIA SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
41163578000146,Itau,KAPITALO ZETA SELEÇÃO MULTIMERCADO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
27945311000180,Itau,SPX NIMITZ SELECTION FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
09141867000131,Itau,TAVOLA ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,Multimercado,CVM*,03/06/2026
34780531000166,Itau,SOLIS CAPITAL ANTARES LIGHT FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS,Renda Fixa Ativa,CVM*,03/06/2026
40692052000190,Itau,KAPITALO K10 SELEÇÃO MULTIMERCADO FIF CIC RESP LIMITADA,Multimercado,CVM,03/06/2026
34286706000183,Itau,OPPORTUNITY TOTAL EVOLUTION FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
60916614000140,Itau,SPX RAPTOR SELEÇÃO FIF CIC MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
26470473000146,Itau,PIMCO INCOME SELEÇÃO FIF CIC MULTIMERCADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
51820237000150,Itau,ITAÚ MULTIFUNDOS ORION ÍON SELEÇÃO FIF CIC MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA,Multimercado,CVM,03/06/2026
57653905000188,Itau,ITAÚ SOLUTIONS RÍGEL FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT RESP LIMITADA,Multimercado,CVM*,03/06/2026
57748037000110,Itau,ITAÚ SOLUTIONS VEGA MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
26324086000100,Itau,ADAM EXCLUSIVO SELEÇÃO MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Multimercado,CVM,03/06/2026
17420140000111,Itau,JGP MAX SELEÇÃO MULTIMERCADO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,Multimercado,CVM,03/06/2026
17420054000109,Itau,VERDE AM PATRIMÔNIO SELEÇÃO MULTIMERCADO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,Multimercado,CVM,03/06/2026
36348543000141,Itau,ADAM ADVANCED PVT FIF CIC MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESP LIMITADA,Multimercado,CVM,03/06/2026
36046327000141,Itau,PÁTRIA MONEDA LATAM CORPORATE CREDIT FI EM COTAS DE FI MULTIMERCADO CRED PRIV RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
42399185000107,Itau,OAKTREE GLOBAL CREDIT BRL SELEÇÃO FIF CIC MULTIMERCADO CRÉD PRIV IE RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
44977584000125,Itau,Subclasse A Vox Sustentável IS,Renda Fixa Ativa,Manual,03/06/2026
17627210000107,Itau,Atena Tapyr Renda Fixa Longo Prazo Crédito Privado,Renda Fixa Ativa,Manual,03/06/2026
36729755000179,Itau,Galapagos Dragon Direitos Creditórios,Renda Fixa Ativa,Manual,03/06/2026
57335243000106,Itau,Itau Omni Multimercado,Multimercado,Manual,03/06/2026
36436794000188,Itau,Riza Daikon Multimercado Crédito Privado,Renda Fixa Ativa,Manual,03/06/2026
15578417000103,Itau,OCCAM INSTITUCIONAL FICFI MULTIMERCADO II,Multimercado,Manual,03/06/2026
34719487000189,Itau,Vinci Auguri Multimercado,Multimercado,Manual,03/06/2026
40575693000165,Itau,Tavola Equity Hedge 15 Multimercado,Multimercado,Manual,03/06/2026
